AGLOMERADO,CH03,CH04,CH06,CH07,CH08,CH09,CH15,es_estudiante,ESTADO,CAT_OCUP,CAT_INAC,IV1,IV2,IV6,IV8,II8,IX_TOT,V2,V14,EDUC,horastrab,EDAD_2,ITF,ANIO,pobre
29.0,2.0,0,45.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,0.0,2025.0,800.0,2005.0,1
29.0,3.0,0,18.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,12.0,0.0,324.0,800.0,2005.0,1
29.0,3.0,1,16.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,10.0,0.0,256.0,800.0,2005.0,1
29.0,3.0,0,15.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,15.0,0.0,225.0,800.0,2005.0,1
29.0,7.0,1,69.0,5.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,0.0,4761.0,800.0,2005.0,1
29.0,1.0,1,47.0,3.0,1,1.0,1.0,0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,7.0,64.0,2209.0,580.0,2005.0,1
29.0,3.0,0,19.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,12.0,12.0,361.0,580.0,2005.0,1
29.0,3.0,0,16.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,8.0,0.0,256.0,580.0,2005.0,1
29.0,3.0,1,14.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,7.0,0.0,196.0,580.0,2005.0,1
29.0,3.0,1,13.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,5.0,0.0,169.0,580.0,2005.0,1
29.0,3.0,0,11.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,4.0,0.0,121.0,580.0,2005.0,1
29.0,3.0,1,7.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,1.0,0.0,49.0,580.0,2005.0,1
29.0,1.0,1,39.0,1.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,7.0,48.0,1521.0,650.0,2005.0,1
29.0,2.0,0,43.0,1.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,7.0,0.0,1849.0,650.0,2005.0,1
29.0,3.0,0,6.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,36.0,650.0,2005.0,1
29.0,3.0,0,1.0,5.0,1,3.0,1.0,0,4.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,650.0,2005.0,1
29.0,1.0,1,74.0,2.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0,0.0,5476.0,1020.0,2005.0,0
29.0,2.0,0,65.0,2.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,4225.0,1020.0,2005.0,0
29.0,3.0,1,30.0,5.0,0,1.0,1.0,0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,14.0,0.0,900.0,1020.0,2005.0,0
29.0,1.0,0,41.0,3.0,0,1.0,1.0,0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,14.0,0.0,1681.0,750.0,2005.0,0
29.0,3.0,0,15.0,5.0,0,1.0,3.0,1,3.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0,0.0,225.0,750.0,2005.0,0
29.0,3.0,1,5.0,5.0,0,1.0,3.0,0,4.0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,25.0,750.0,2005.0,0
29.0,1.0,1,70.0,1.0,1,1.0,3.0,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,16.0,4900.0,1000.0,2005.0,0
29.0,2.0,0,62.0,1.0,1,1.0,3.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,0.0,3844.0,1000.0,2005.0,0
29.0,3.0,1,25.0,1.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,30.0,625.0,1000.0,2005.0,0
29.0,4.0,0,26.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,14.0,0.0,676.0,1000.0,2005.0,0
29.0,1.0,1,31.0,1.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,7.0,0.0,961.0,580.0,2005.0,1
29.0,2.0,0,32.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,6.0,54.0,1024.0,580.0,2005.0,1
29.0,3.0,0,13.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,6.0,0.0,169.0,580.0,2005.0,1
29.0,3.0,0,13.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,6.0,0.0,169.0,580.0,2005.0,1
29.0,3.0,0,13.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,6.0,0.0,169.0,580.0,2005.0,1
29.0,3.0,0,13.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,6.0,0.0,169.0,580.0,2005.0,1
29.0,3.0,1,11.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,5.0,0.0,121.0,580.0,2005.0,1
29.0,3.0,1,7.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,49.0,580.0,2005.0,1
29.0,1.0,1,60.0,2.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,16.0,3600.0,150.0,2005.0,1
29.0,2.0,0,41.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,0.0,1681.0,150.0,2005.0,1
29.0,3.0,0,18.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,12.0,0.0,324.0,150.0,2005.0,1
29.0,3.0,0,17.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,11.0,0.0,289.0,150.0,2005.0,1
29.0,3.0,0,15.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,9.0,0.0,225.0,150.0,2005.0,1
29.0,3.0,1,12.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,6.0,0.0,144.0,150.0,2005.0,1
29.0,1.0,1,29.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,60.0,841.0,1350.0,2005.0,0
29.0,2.0,0,32.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,9.0,0.0,1024.0,1350.0,2005.0,0
29.0,3.0,1,10.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,0.0,100.0,1350.0,2005.0,0
29.0,3.0,0,7.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,49.0,1350.0,2005.0,0
29.0,1.0,1,48.0,2.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,15.0,50.0,2304.0,2000.0,2005.0,0
29.0,2.0,0,45.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,14.0,0.0,2025.0,2000.0,2005.0,0
29.0,3.0,1,22.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,16.0,48.0,484.0,2000.0,2005.0,0
29.0,3.0,0,20.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,14.0,0.0,400.0,2000.0,2005.0,0
29.0,3.0,1,16.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,11.0,0.0,256.0,2000.0,2005.0,0
29.0,1.0,0,86.0,4.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,7396.0,520.0,2005.0,0
29.0,3.0,0,58.0,5.0,0,1.0,3.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,3364.0,520.0,2005.0,0
29.0,5.0,0,22.0,5.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,13.0,2.0,484.0,520.0,2005.0,0
29.0,1.0,0,47.0,3.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,12.0,70.0,2209.0,600.0,2005.0,0
29.0,6.0,0,81.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,6561.0,600.0,2005.0,0
29.0,3.0,0,20.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0,45.0,400.0,600.0,2005.0,0
29.0,3.0,0,17.0,5.0,0,1.0,1.0,0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,24.0,289.0,600.0,2005.0,0
29.0,1.0,1,62.0,2.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,10.0,60.0,3844.0,980.0,2005.0,0
29.0,2.0,0,60.0,2.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,9.0,60.0,3600.0,980.0,2005.0,0
29.0,3.0,0,23.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,18.0,6.0,529.0,980.0,2005.0,0
29.0,1.0,1,51.0,4.0,1,1.0,3.0,0,1.0,3.0,0.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,12.0,40.0,2601.0,1260.0,2005.0,0
29.0,3.0,0,24.0,5.0,0,1.0,3.0,1,3.0,0.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,16.0,0.0,576.0,1260.0,2005.0,0
29.0,3.0,0,24.0,5.0,0,1.0,3.0,0,1.0,3.0,0.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,17.0,30.0,576.0,1260.0,2005.0,0
29.0,3.0,0,24.0,5.0,0,1.0,3.0,1,3.0,0.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,16.0,0.0,576.0,1260.0,2005.0,0
29.0,3.0,0,24.0,5.0,0,1.0,3.0,0,1.0,3.0,0.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,17.0,30.0,576.0,1260.0,2005.0,0
29.0,1.0,1,49.0,1.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,10.0,48.0,2401.0,600.0,2005.0,0
29.0,2.0,0,55.0,1.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,12.0,8.0,3025.0,600.0,2005.0,0
29.0,1.0,1,33.0,2.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,12.0,0.0,1089.0,0.0,2005.0,1
29.0,2.0,0,32.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,12.0,0.0,1024.0,0.0,2005.0,1
29.0,3.0,1,12.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,7.0,0.0,144.0,0.0,2005.0,1
29.0,3.0,1,8.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,0.0,64.0,0.0,2005.0,1
29.0,3.0,0,2.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2005.0,1
29.0,1.0,0,66.0,4.0,1,1.0,2.0,0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,40.0,4356.0,600.0,2005.0,0
29.0,1.0,1,26.0,2.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,20.0,676.0,325.0,2005.0,1
29.0,2.0,0,26.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,0.0,676.0,325.0,2005.0,1
29.0,3.0,0,6.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,36.0,325.0,2005.0,1
29.0,3.0,0,3.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,9.0,325.0,2005.0,1
29.0,3.0,1,2.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,4.0,325.0,2005.0,1
29.0,1.0,1,94.0,4.0,1,1.0,3.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,8836.0,287.0,2005.0,0
29.0,1.0,0,57.0,4.0,0,1.0,3.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,15.0,79.0,3249.0,500.0,2005.0,0
29.0,3.0,1,24.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,16.0,12.0,576.0,500.0,2005.0,0
29.0,1.0,0,78.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,6084.0,387.0,2005.0,0
29.0,1.0,1,39.0,1.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,8.0,2.0,2.0,7.0,42.0,1521.0,1461.0,2005.0,0
29.0,3.0,0,27.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,8.0,2.0,2.0,7.0,20.0,729.0,1461.0,2005.0,0
29.0,3.0,1,26.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,8.0,2.0,2.0,7.0,36.0,676.0,1461.0,2005.0,0
29.0,3.0,1,17.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,8.0,2.0,2.0,12.0,0.0,289.0,1461.0,2005.0,0
29.0,3.0,0,14.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,8.0,2.0,2.0,8.0,0.0,196.0,1461.0,2005.0,0
29.0,5.0,0,1.0,5.0,0,3.0,1.0,0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,1461.0,2005.0,0
29.0,1.0,1,19.0,1.0,0,1.0,1.0,0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,60.0,361.0,340.0,2005.0,1
29.0,2.0,0,22.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,7.0,5.0,484.0,340.0,2005.0,1
29.0,3.0,0,1.0,5.0,0,3.0,1.0,0,4.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,340.0,2005.0,1
29.0,1.0,0,29.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,14.0,66.0,841.0,1730.0,2005.0,0
29.0,8.0,0,30.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,7.0,33.0,900.0,1730.0,2005.0,0
29.0,8.0,1,25.0,5.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,9.0,18.0,625.0,1730.0,2005.0,0
29.0,8.0,0,26.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,14.0,78.0,676.0,1730.0,2005.0,0
29.0,9.0,1,12.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,6.0,0.0,144.0,1730.0,2005.0,0
29.0,1.0,0,64.0,4.0,1,2.0,3.0,0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,4096.0,674.0,2005.0,0
29.0,3.0,0,26.0,5.0,0,1.0,2.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,7.0,14.0,676.0,674.0,2005.0,0
29.0,5.0,1,12.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,6.0,0.0,144.0,674.0,2005.0,0
29.0,1.0,0,68.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,2.0,7.0,0.0,4624.0,1290.0,2005.0,0
29.0,3.0,0,46.0,3.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,2.0,8.0,16.0,2116.0,1290.0,2005.0,0
29.0,3.0,1,45.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,2.0,8.0,30.0,2025.0,1290.0,2005.0,0
29.0,3.0,0,28.0,5.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,2.0,12.0,0.0,784.0,1290.0,2005.0,0
29.0,5.0,1,21.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,2.0,14.0,25.0,441.0,1290.0,2005.0,0
29.0,5.0,0,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,0.0,25.0,1290.0,2005.0,0
29.0,1.0,0,81.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,6561.0,508.0,2005.0,0
29.0,1.0,1,62.0,1.0,0,1.0,2.0,0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,70.0,3844.0,300.0,2005.0,1
29.0,1.0,1,74.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,5476.0,2000.0,2005.0,0
29.0,2.0,0,70.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,4900.0,2000.0,2005.0,0
29.0,5.0,1,15.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,0.0,225.0,2000.0,2005.0,0
29.0,1.0,1,44.0,2.0,0,1.0,1.0,0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,7.0,4.0,1936.0,200.0,2005.0,1
29.0,2.0,0,37.0,2.0,0,1.0,1.0,0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,7.0,17.0,1369.0,200.0,2005.0,1
29.0,3.0,1,18.0,5.0,0,1.0,1.0,0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,9.0,12.0,324.0,200.0,2005.0,1
29.0,3.0,0,20.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,9.0,0.0,400.0,200.0,2005.0,1
29.0,3.0,0,16.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,8.0,0.0,256.0,200.0,2005.0,1
29.0,3.0,1,13.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,7.0,0.0,169.0,200.0,2005.0,1
29.0,3.0,1,10.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,3.0,0.0,100.0,200.0,2005.0,1
29.0,3.0,0,8.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,3.0,0.0,64.0,200.0,2005.0,1
29.0,3.0,1,3.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,2.0,0.0,0.0,9.0,200.0,2005.0,1
29.0,1.0,0,45.0,3.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,15.0,42.0,2025.0,380.0,2005.0,1
29.0,3.0,1,15.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,8.0,0.0,225.0,380.0,2005.0,1
29.0,3.0,0,13.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,169.0,380.0,2005.0,1
29.0,1.0,0,35.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,13.0,28.0,1225.0,130.0,2005.0,1
29.0,6.0,1,57.0,4.0,0,1.0,3.0,0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,7.0,28.0,3249.0,130.0,2005.0,1
29.0,1.0,0,54.0,3.0,0,1.0,2.0,0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,2.0,0.0,2916.0,460.0,2005.0,1
29.0,3.0,1,36.0,3.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,12.0,36.0,1296.0,460.0,2005.0,1
29.0,3.0,1,22.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,9.0,98.0,484.0,460.0,2005.0,1
29.0,4.0,0,24.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,7.0,72.0,576.0,460.0,2005.0,1
29.0,5.0,1,3.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,9.0,460.0,2005.0,1
29.0,5.0,1,8.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,2.0,0.0,64.0,460.0,2005.0,1
29.0,5.0,0,9.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,4.0,0.0,81.0,460.0,2005.0,1
29.0,5.0,1,6.0,5.0,0,2.0,1.0,1,4.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,36.0,460.0,2005.0,1
29.0,1.0,1,32.0,1.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,12.0,36.0,1024.0,300.0,2005.0,1
29.0,2.0,0,32.0,1.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,9.0,0.0,1024.0,300.0,2005.0,1
29.0,3.0,1,9.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,81.0,300.0,2005.0,1
29.0,1.0,1,54.0,2.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,17.0,50.0,2916.0,5350.0,2005.0,0
29.0,3.0,1,26.0,5.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,17.0,50.0,676.0,5350.0,2005.0,0
29.0,3.0,0,24.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,16.0,0.0,576.0,5350.0,2005.0,0
29.0,3.0,1,22.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,15.0,0.0,484.0,5350.0,2005.0,0
29.0,1.0,0,46.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,12.0,72.0,2116.0,350.0,2005.0,0
29.0,1.0,1,40.0,2.0,0,1.0,4.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,12.0,48.0,1600.0,500.0,2005.0,1
29.0,2.0,0,39.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,7.0,0.0,1521.0,500.0,2005.0,1
